,SA2_MAINCODE_2016,Mode,Mode1,Gender,Count,MaleCount,FemaleCount,UnspecifiedCount,FemaleProp,MaleProp,UnspecifiedProp,,,
15166,212021454,Other_O,Other,Unspecified,3,0,0,3,0,0,0.000200347,,,
15167,212021455,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15168,212021456,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15169,212031300,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15170,212031301,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15171,212031302,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15172,212031303,Other_O,Other,Unspecified,5,0,0,5,0,0,0.000333912,,,
15173,212031304,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15174,212031305,Other_O,Other,Unspecified,4,0,0,4,0,0,0.00026713,,,
15175,212031306,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15176,212031308,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15177,212031457,Other_O,Other,Unspecified,4,0,0,4,0,0,0.00026713,,,
15178,212031458,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15179,212041309,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15180,212041310,Other_O,Other,Unspecified,4,0,0,4,0,0,0.00026713,,,
15181,212041311,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15182,212041312,Other_O,Other,Unspecified,2,0,0,2,0,0,0.000133565,,,
15183,212041313,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15184,212041314,Other_O,Other,Unspecified,2,0,0,2,0,0,0.000133565,,,
15185,212041316,Other_O,Other,Unspecified,1,0,0,1,0,0,6.68E-05,,,
15186,212041317,Other_O,Other,Unspecified,2,0,0,2,0,0,0.000133565,,,
15187,212041318,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15188,212041459,Other_O,Other,Unspecified,1,0,0,1,0,0,6.68E-05,,,
15189,212041460,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15190,212051319,Other_O,Other,Unspecified,5,0,0,5,0,0,0.000333912,,,
15191,212051320,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15192,212051321,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15193,212051322,Other_O,Other,Unspecified,1,0,0,1,0,0,6.68E-05,,,
15194,212051323,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15195,212051324,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15196,212051325,Other_O,Other,Unspecified,2,0,0,2,0,0,0.000133565,,,
15197,212051326,Other_O,Other,Unspecified,2,0,0,2,0,0,0.000133565,,,
15198,212051327,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15199,213011328,Other_O,Other,Unspecified,5,0,0,5,0,0,0.000333912,,,
15200,213011329,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15201,213011330,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15202,213011331,Other_O,Other,Unspecified,5,0,0,5,0,0,0.000333912,,,
15203,213011332,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15204,213011333,Other_O,Other,Unspecified,7,0,0,7,0,0,0.000467477,,,
15205,213011334,Other_O,Other,Unspecified,2,0,0,2,0,0,0.000133565,,,
15206,213011335,Other_O,Other,Unspecified,3,0,0,3,0,0,0.000200347,,,
15207,213011336,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15208,213011337,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15209,213011338,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15210,213011339,Other_O,Other,Unspecified,3,0,0,3,0,0,0.000200347,,,
15211,213011340,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15212,213021341,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15213,213021342,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15214,213021343,Other_O,Other,Unspecified,2,0,0,2,0,0,0.000133565,,,
15215,213021344,Other_O,Other,Unspecified,7,0,0,7,0,0,0.000467477,,,
15216,213021345,Other_O,Other,Unspecified,2,0,0,2,0,0,0.000133565,,,
15217,213021346,Other_O,Other,Unspecified,1,0,0,1,0,0,6.68E-05,,,
15218,213031347,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15219,213031348,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15220,213031349,Other_O,Other,Unspecified,2,0,0,2,0,0,0.000133565,,,
15221,213031350,Other_O,Other,Unspecified,1,0,0,1,0,0,6.68E-05,,,
15222,213031351,Other_O,Other,Unspecified,4,0,0,4,0,0,0.00026713,,,
15223,213031352,Other_O,Other,Unspecified,3,0,0,3,0,0,0.000200347,,,
15224,213041353,Other_O,Other,Unspecified,1,0,0,1,0,0,6.68E-05,,,
15225,213041355,Other_O,Other,Unspecified,9,0,0,9,0,0,0.000601042,,,
15226,213041356,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15227,213041357,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15228,213041358,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15229,213041359,Other_O,Other,Unspecified,1,0,0,1,0,0,6.68E-05,,,
15230,213041360,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15231,213041461,Other_O,Other,Unspecified,5,0,0,5,0,0,0.000333912,,,
15232,213041462,Other_O,Other,Unspecified,1,0,0,1,0,0,6.68E-05,,,
15233,213041463,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15234,213051361,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15235,213051362,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15236,213051363,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15237,213051365,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15238,213051366,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15239,213051368,Other_O,Other,Unspecified,4,0,0,4,0,0,0.00026713,,,
15240,213051369,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15241,213051464,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15242,213051465,Other_O,Other,Unspecified,5,0,0,5,0,0,0.000333912,,,
15243,213051466,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15244,213051467,Other_O,Other,Unspecified,4,0,0,4,0,0,0.00026713,,,
15245,213051468,Other_O,Other,Unspecified,4,0,0,4,0,0,0.00026713,,,
15246,214011370,Other_O,Other,Unspecified,2,0,0,2,0,0,0.000133565,,,
15247,214011371,Other_O,Other,Unspecified,7,0,0,7,0,0,0.000467477,,,
15248,214011372,Other_O,Other,Unspecified,4,0,0,4,0,0,0.00026713,,,
15249,214011373,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15250,214011374,Other_O,Other,Unspecified,3,0,0,3,0,0,0.000200347,,,
15251,214011375,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15252,214011376,Other_O,Other,Unspecified,6,0,0,6,0,0,0.000400695,,,
15253,214021377,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15254,214021378,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15255,214021379,Other_O,Other,Unspecified,3,0,0,3,0,0,0.000200347,,,
15256,214021380,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15257,214021381,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15258,214021382,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15259,214021383,Other_O,Other,Unspecified,2,0,0,2,0,0,0.000133565,,,
15260,214021384,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15261,214021385,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15262,215011386,Other_O,Other,Unspecified,7,0,0,7,0,0,0.000467477,,,
15263,215011387,Other_O,Other,Unspecified,2,0,0,2,0,0,0.000133565,,,
15264,215011388,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15265,215011389,Other_O,Other,Unspecified,3,0,0,3,0,0,0.000200347,,,
15266,215011390,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15267,215011391,Other_O,Other,Unspecified,1,0,0,1,0,0,6.68E-05,,,
15268,215011392,Other_O,Other,Unspecified,3,0,0,3,0,0,0.000200347,,,
15269,215011393,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15270,215011394,Other_O,Other,Unspecified,1,0,0,1,0,0,6.68E-05,,,
15271,215021395,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15272,215021396,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15273,215021398,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15274,215021399,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15275,215021469,Other_O,Other,Unspecified,4,0,0,4,0,0,0.00026713,,,
15276,215021470,Other_O,Other,Unspecified,4,0,0,4,0,0,0.00026713,,,
15277,215031400,Other_O,Other,Unspecified,3,0,0,3,0,0,0.000200347,,,
15278,215031401,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15279,215031402,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15280,215031403,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15281,215031404,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15282,215031405,Other_O,Other,Unspecified,3,0,0,3,0,0,0.000200347,,,
15283,216011406,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15284,216011407,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15285,216011408,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15286,216011409,Other_O,Other,Unspecified,5,0,0,5,0,0,0.000333912,,,
15287,216011410,Other_O,Other,Unspecified,4,0,0,4,0,0,0.00026713,,,
15288,216021411,Other_O,Other,Unspecified,3,0,0,3,0,0,0.000200347,,,
15289,216021412,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15290,216021413,Other_O,Other,Unspecified,2,0,0,2,0,0,0.000133565,,,
15291,216021414,Other_O,Other,Unspecified,1,0,0,1,0,0,6.68E-05,,,
15292,216031415,Other_O,Other,Unspecified,6,0,0,6,0,0,0.000400695,,,
15293,216031416,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15294,216031417,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15295,216031418,Other_O,Other,Unspecified,5,0,0,5,0,0,0.000333912,,,
15296,216031419,Other_O,Other,Unspecified,1,0,0,1,0,0,6.68E-05,,,
15297,217011420,Other_O,Other,Unspecified,2,0,0,2,0,0,0.000133565,,,
15298,217011421,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15299,217011422,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15300,217011423,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15301,217031471,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15302,217031472,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15303,217031473,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15304,217031474,Other_O,Other,Unspecified,2,0,0,2,0,0,0.000133565,,,
15305,217031475,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15306,217031476,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15307,217041477,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15308,217041478,Other_O,Other,Unspecified,1,0,0,1,0,0,6.68E-05,,,
15309,217041479,Other_O,Other,Unspecified,6,0,0,6,0,0,0.000400695,,,
15310,217041480,Other_O,Other,Unspecified,2,0,0,2,0,0,0.000133565,,,
15311,297979799,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15312,299999499,Other_O,Other,Unspecified,0,0,0,0,0,0,0,,,
15313,201011001,Walking_M,Walking,Male,30,30,0,0,0,0.000339225,0,,,
15314,201011002,Walking_M,Walking,Male,245,245,0,0,0,0.002770334,0,,,
15315,201011003,Walking_M,Walking,Male,132,132,0,0,0,0.001492588,0,,,
15316,201011004,Walking_M,Walking,Male,110,110,0,0,0,0.001243823,0,,,
15317,201011005,Walking_M,Walking,Male,47,47,0,0,0,0.000531452,0,,,
15318,201011006,Walking_M,Walking,Male,27,27,0,0,0,0.000305302,0,,,
15319,201011007,Walking_M,Walking,Male,8,8,0,0,0,9.05E-05,0,,,
15320,201011008,Walking_M,Walking,Male,65,65,0,0,0,0.000734986,0,,,
15321,201021009,Walking_M,Walking,Male,33,33,0,0,0,0.000373147,0,,,
15322,201021010,Walking_M,Walking,Male,67,67,0,0,0,0.000757601,0,,,
15323,201021011,Walking_M,Walking,Male,91,91,0,0,0,0.001028981,0,,,
15324,201021012,Walking_M,Walking,Male,41,41,0,0,0,0.000463607,0,,,
15325,201031013,Walking_M,Walking,Male,45,45,0,0,0,0.000508837,0,,,
15326,201031014,Walking_M,Walking,Male,33,33,0,0,0,0.000373147,0,,,
15327,201031015,Walking_M,Walking,Male,12,12,0,0,0,0.00013569,0,,,
15328,201031016,Walking_M,Walking,Male,90,90,0,0,0,0.001017674,0,,,
15329,201031017,Walking_M,Walking,Male,46,46,0,0,0,0.000520144,0,,,
15330,202011018,Walking_M,Walking,Male,286,286,0,0,0,0.003233941,0,,,
15331,202011019,Walking_M,Walking,Male,37,37,0,0,0,0.000418377,0,,,
15332,202011020,Walking_M,Walking,Male,106,106,0,0,0,0.001198593,0,,,
15333,202011021,Walking_M,Walking,Male,84,84,0,0,0,0.000949829,0,,,
15334,202011022,Walking_M,Walking,Male,57,57,0,0,0,0.000644527,0,,,
15335,202011023,Walking_M,Walking,Male,14,14,0,0,0,0.000158305,0,,,
15336,202011024,Walking_M,Walking,Male,24,24,0,0,0,0.00027138,0,,,
15337,202011025,Walking_M,Walking,Male,46,46,0,0,0,0.000520144,0,,,
15338,202021026,Walking_M,Walking,Male,35,35,0,0,0,0.000395762,0,,,
15339,202021027,Walking_M,Walking,Male,103,103,0,0,0,0.001164671,0,,,
15340,202021028,Walking_M,Walking,Male,69,69,0,0,0,0.000780216,0,,,
15341,202021029,Walking_M,Walking,Male,28,28,0,0,0,0.00031661,0,,,
15342,202021030,Walking_M,Walking,Male,102,102,0,0,0,0.001153363,0,,,
15343,202021031,Walking_M,Walking,Male,32,32,0,0,0,0.00036184,0,,,
15344,202031032,Walking_M,Walking,Male,46,46,0,0,0,0.000520144,0,,,
15345,202031033,Walking_M,Walking,Male,130,130,0,0,0,0.001469973,0,,,
15346,203011034,Walking_M,Walking,Male,23,23,0,0,0,0.000260072,0,,,
15347,203011035,Walking_M,Walking,Male,43,43,0,0,0,0.000486222,0,,,
15348,203011036,Walking_M,Walking,Male,55,55,0,0,0,0.000621912,0,,,
15349,203021037,Walking_M,Walking,Male,67,67,0,0,0,0.000757601,0,,,
15350,203021038,Walking_M,Walking,Male,84,84,0,0,0,0.000949829,0,,,
15351,203021039,Walking_M,Walking,Male,283,283,0,0,0,0.003200018,0,,,
15352,203021040,Walking_M,Walking,Male,173,173,0,0,0,0.001956195,0,,,
15353,203021041,Walking_M,Walking,Male,65,65,0,0,0,0.000734986,0,,,
15354,203021042,Walking_M,Walking,Male,76,76,0,0,0,0.000859369,0,,,
15355,203021043,Walking_M,Walking,Male,56,56,0,0,0,0.000633219,0,,,
15356,203021044,Walking_M,Walking,Male,18,18,0,0,0,0.000203535,0,,,
15357,203021045,Walking_M,Walking,Male,56,56,0,0,0,0.000633219,0,,,
15358,203021046,Walking_M,Walking,Male,145,145,0,0,0,0.001639585,0,,,
15359,203021047,Walking_M,Walking,Male,63,63,0,0,0,0.000712372,0,,,
15360,203031048,Walking_M,Walking,Male,37,37,0,0,0,0.000418377,0,,,
15361,203031049,Walking_M,Walking,Male,68,68,0,0,0,0.000768909,0,,,
15362,203031050,Walking_M,Walking,Male,121,121,0,0,0,0.001368206,0,,,
15363,203031051,Walking_M,Walking,Male,33,33,0,0,0,0.000373147,0,,,
15364,203031052,Walking_M,Walking,Male,34,34,0,0,0,0.000384454,0,,,
15365,203031053,Walking_M,Walking,Male,92,92,0,0,0,0.001040289,0,,,
15366,204011054,Walking_M,Walking,Male,95,95,0,0,0,0.001074211,0,,,
15367,204011055,Walking_M,Walking,Male,79,79,0,0,0,0.000893291,0,,,
15368,204011056,Walking_M,Walking,Male,51,51,0,0,0,0.000576682,0,,,
15369,204011057,Walking_M,Walking,Male,179,179,0,0,0,0.00202404,0,,,
15370,204011058,Walking_M,Walking,Male,58,58,0,0,0,0.000655834,0,,,
15371,204011059,Walking_M,Walking,Male,61,61,0,0,0,0.000689757,0,,,
15372,204011060,Walking_M,Walking,Male,173,173,0,0,0,0.001956195,0,,,
15373,204011061,Walking_M,Walking,Male,0,0,0,0,0,0,0,,,
15374,204011062,Walking_M,Walking,Male,43,43,0,0,0,0.000486222,0,,,
15375,204021063,Walking_M,Walking,Male,82,82,0,0,0,0.000927214,0,,,
15376,204021064,Walking_M,Walking,Male,35,35,0,0,0,0.000395762,0,,,
15377,204021065,Walking_M,Walking,Male,42,42,0,0,0,0.000474914,0,,,
15378,204021066,Walking_M,Walking,Male,168,168,0,0,0,0.001899657,0,,,
15379,204021067,Walking_M,Walking,Male,117,117,0,0,0,0.001322976,0,,,
15380,204031068,Walking_M,Walking,Male,53,53,0,0,0,0.000599297,0,,,
15381,204031069,Walking_M,Walking,Male,195,195,0,0,0,0.002204959,0,,,
15382,204031070,Walking_M,Walking,Male,14,14,0,0,0,0.000158305,0,,,
15383,204031071,Walking_M,Walking,Male,58,58,0,0,0,0.000655834,0,,,
15384,204031072,Walking_M,Walking,Male,96,96,0,0,0,0.001085519,0,,,
15385,204031073,Walking_M,Walking,Male,47,47,0,0,0,0.000531452,0,,,
15386,204031074,Walking_M,Walking,Male,401,401,0,0,0,0.004534301,0,,,
15387,204031075,Walking_M,Walking,Male,64,64,0,0,0,0.000723679,0,,,
15388,205011076,Walking_M,Walking,Male,72,72,0,0,0,0.000814139,0,,,
15389,205011077,Walking_M,Walking,Male,71,71,0,0,0,0.000802831,0,,,
15390,205011078,Walking_M,Walking,Male,72,72,0,0,0,0.000814139,0,,,
15391,205011079,Walking_M,Walking,Male,144,144,0,0,0,0.001628278,0,,,
15392,205021080,Walking_M,Walking,Male,0,0,0,0,0,0,0,,,
15393,205021081,Walking_M,Walking,Male,78,78,0,0,0,0.000881984,0,,,
15394,205021082,Walking_M,Walking,Male,84,84,0,0,0,0.000949829,0,,,
15395,205021083,Walking_M,Walking,Male,0,0,0,0,0,0,0,,,
15396,205021084,Walking_M,Walking,Male,60,60,0,0,0,0.000678449,0,,,
15397,205021085,Walking_M,Walking,Male,119,119,0,0,0,0.001345591,0,,,
15398,205021086,Walking_M,Walking,Male,33,33,0,0,0,0.000373147,0,,,
15399,205031087,Walking_M,Walking,Male,146,146,0,0,0,0.001650893,0,,,
15400,205031088,Walking_M,Walking,Male,0,0,0,0,0,0,0,,,
15401,205031089,Walking_M,Walking,Male,77,77,0,0,0,0.000870676,0,,,
15402,205031090,Walking_M,Walking,Male,152,152,0,0,0,0.001718738,0,,,
15403,205031091,Walking_M,Walking,Male,74,74,0,0,0,0.000836754,0,,,
15404,205031092,Walking_M,Walking,Male,3,3,0,0,0,3.39E-05,0,,,
15405,205031093,Walking_M,Walking,Male,164,164,0,0,0,0.001854427,0,,,
15406,205041094,Walking_M,Walking,Male,53,53,0,0,0,0.000599297,0,,,
15407,205041095,Walking_M,Walking,Male,48,48,0,0,0,0.000542759,0,,,
15408,205041096,Walking_M,Walking,Male,63,63,0,0,0,0.000712372,0,,,
15409,205041097,Walking_M,Walking,Male,131,131,0,0,0,0.00148128,0,,,
15410,205041098,Walking_M,Walking,Male,13,13,0,0,0,0.000146997,0,,,
15411,205051099,Walking_M,Walking,Male,4,4,0,0,0,4.52E-05,0,,,
15412,205051100,Walking_M,Walking,Male,73,73,0,0,0,0.000825446,0,,,
15413,205051101,Walking_M,Walking,Male,145,145,0,0,0,0.001639585,0,,,
15414,205051102,Walking_M,Walking,Male,48,48,0,0,0,0.000542759,0,,,
15415,205051103,Walking_M,Walking,Male,131,131,0,0,0,0.00148128,0,,,
15416,205051104,Walking_M,Walking,Male,58,58,0,0,0,0.000655834,0,,,
15417,206011105,Walking_M,Walking,Male,320,320,0,0,0,0.003618395,0,,,
15418,206011106,Walking_M,Walking,Male,129,129,0,0,0,0.001458665,0,,,
15419,206011107,Walking_M,Walking,Male,74,74,0,0,0,0.000836754,0,,,
15420,206011108,Walking_M,Walking,Male,147,147,0,0,0,0.0016622,0,,,
15421,206011109,Walking_M,Walking,Male,33,33,0,0,0,0.000373147,0,,,
15422,206021110,Walking_M,Walking,Male,61,61,0,0,0,0.000689757,0,,,
15423,206021111,Walking_M,Walking,Male,197,197,0,0,0,0.002227574,0,,,
15424,206021112,Walking_M,Walking,Male,110,110,0,0,0,0.001243823,0,,,
15425,206031113,Walking_M,Walking,Male,82,82,0,0,0,0.000927214,0,,,
15426,206031114,Walking_M,Walking,Male,130,130,0,0,0,0.001469973,0,,,
15427,206031115,Walking_M,Walking,Male,96,96,0,0,0,0.001085519,0,,,
15428,206031116,Walking_M,Walking,Male,152,152,0,0,0,0.001718738,0,,,
15429,206041117,Walking_M,Walking,Male,872,872,0,0,0,0.009860126,0,,,
15430,206041118,Walking_M,Walking,Male,879,879,0,0,0,0.009939279,0,,,
15431,206041119,Walking_M,Walking,Male,419,419,0,0,0,0.004737836,0,,,
15432,206041120,Walking_M,Walking,Male,4,4,0,0,0,4.52E-05,0,,,
15433,206041121,Walking_M,Walking,Male,122,122,0,0,0,0.001379513,0,,,
15434,206041122,Walking_M,Walking,Male,3123,3123,0,0,0,0.035313274,0,,,
15435,206041123,Walking_M,Walking,Male,1197,1197,0,0,0,0.013535059,0,,,
15436,206041124,Walking_M,Walking,Male,254,254,0,0,0,0.002872101,0,,,
15437,206041125,Walking_M,Walking,Male,237,237,0,0,0,0.002679874,0,,,
15438,206041126,Walking_M,Walking,Male,1949,1949,0,0,0,0.022038287,0,,,
15439,206041127,Walking_M,Walking,Male,0,0,0,0,0,0,0,,,
15440,206051128,Walking_M,Walking,Male,388,388,0,0,0,0.004387304,0,,,
15441,206051129,Walking_M,Walking,Male,140,140,0,0,0,0.001583048,0,,,
15442,206051130,Walking_M,Walking,Male,271,271,0,0,0,0.003064328,0,,,
15443,206051131,Walking_M,Walking,Male,0,0,0,0,0,0,0,,,
15444,206051132,Walking_M,Walking,Male,521,521,0,0,0,0.005891199,0,,,
15445,206051133,Walking_M,Walking,Male,556,556,0,0,0,0.006286961,0,,,
15446,206051134,Walking_M,Walking,Male,215,215,0,0,0,0.002431109,0,,,
15447,206061135,Walking_M,Walking,Male,72,72,0,0,0,0.000814139,0,,,
15448,206061136,Walking_M,Walking,Male,557,557,0,0,0,0.006298269,0,,,
15449,206061137,Walking_M,Walking,Male,761,761,0,0,0,0.008604996,0,,,
15450,206061138,Walking_M,Walking,Male,154,154,0,0,0,0.001741353,0,,,
15451,206071139,Walking_M,Walking,Male,263,263,0,0,0,0.002973868,0,,,
15452,206071140,Walking_M,Walking,Male,224,224,0,0,0,0.002532877,0,,,
15453,206071141,Walking_M,Walking,Male,442,442,0,0,0,0.004997908,0,,,
15454,206071142,Walking_M,Walking,Male,605,605,0,0,0,0.006841028,0,,,
15455,206071143,Walking_M,Walking,Male,198,198,0,0,0,0.002238882,0,,,
15456,206071144,Walking_M,Walking,Male,1049,1049,0,0,0,0.011861551,0,,,
15457,206071145,Walking_M,Walking,Male,99,99,0,0,0,0.001119441,0,,,
15458,207011146,Walking_M,Walking,Male,48,48,0,0,0,0.000542759,0,,,
15459,207011147,Walking_M,Walking,Male,75,75,0,0,0,0.000848061,0,,,
15460,207011148,Walking_M,Walking,Male,72,72,0,0,0,0.000814139,0,,,
15461,207011149,Walking_M,Walking,Male,141,141,0,0,0,0.001594355,0,,,
15462,207011150,Walking_M,Walking,Male,85,85,0,0,0,0.000961136,0,,,
15463,207011151,Walking_M,Walking,Male,428,428,0,0,0,0.004839603,0,,,
15464,207011152,Walking_M,Walking,Male,190,190,0,0,0,0.002148422,0,,,
15465,207011153,Walking_M,Walking,Male,220,220,0,0,0,0.002487647,0,,,
15466,207011154,Walking_M,Walking,Male,45,45,0,0,0,0.000508837,0,,,
15467,207011155,Walking_M,Walking,Male,80,80,0,0,0,0.000904599,0,,,
15468,207021156,Walking_M,Walking,Male,23,23,0,0,0,0.000260072,0,,,
15469,207021157,Walking_M,Walking,Male,109,109,0,0,0,0.001232516,0,,,
15470,207021159,Walking_M,Walking,Male,38,38,0,0,0,0.000429684,0,,,
15471,207021160,Walking_M,Walking,Male,14,14,0,0,0,0.000158305,0,,,
15472,207021424,Walking_M,Walking,Male,24,24,0,0,0,0.00027138,0,,,
15473,207021425,Walking_M,Walking,Male,40,40,0,0,0,0.000452299,0,,,
15474,207031161,Walking_M,Walking,Male,112,112,0,0,0,0.001266438,0,,,
15475,207031162,Walking_M,Walking,Male,34,34,0,0,0,0.000384454,0,,,
15476,207031163,Walking_M,Walking,Male,235,235,0,0,0,0.002657259,0,,,
15477,207031164,Walking_M,Walking,Male,107,107,0,0,0,0.001209901,0,,,
15478,207031165,Walking_M,Walking,Male,78,78,0,0,0,0.000881984,0,,,
15479,207031166,Walking_M,Walking,Male,29,29,0,0,0,0.000327917,0,,,
15480,207031167,Walking_M,Walking,Male,74,74,0,0,0,0.000836754,0,,,
15481,208011168,Walking_M,Walking,Male,37,37,0,0,0,0.000418377,0,,,
15482,208011169,Walking_M,Walking,Male,133,133,0,0,0,0.001503895,0,,,
15483,208011170,Walking_M,Walking,Male,52,52,0,0,0,0.000587989,0,,,
15484,208011171,Walking_M,Walking,Male,50,50,0,0,0,0.000565374,0,,,
15485,208011172,Walking_M,Walking,Male,96,96,0,0,0,0.001085519,0,,,
15486,208011173,Walking_M,Walking,Male,91,91,0,0,0,0.001028981,0,,,
15487,208021174,Walking_M,Walking,Male,115,115,0,0,0,0.001300361,0,,,
15488,208021176,Walking_M,Walking,Male,79,79,0,0,0,0.000893291,0,,,
15489,208021177,Walking_M,Walking,Male,147,147,0,0,0,0.0016622,0,,,
15490,208021178,Walking_M,Walking,Male,67,67,0,0,0,0.000757601,0,,,
15491,208021179,Walking_M,Walking,Male,109,109,0,0,0,0.001232516,0,,,
15492,208021180,Walking_M,Walking,Male,37,37,0,0,0,0.000418377,0,,,
15493,208021181,Walking_M,Walking,Male,43,43,0,0,0,0.000486222,0,,,
15494,208021182,Walking_M,Walking,Male,70,70,0,0,0,0.000791524,0,,,
15495,208021426,Walking_M,Walking,Male,55,55,0,0,0,0.000621912,0,,,
15496,208021427,Walking_M,Walking,Male,48,48,0,0,0,0.000542759,0,,,
15497,208031183,Walking_M,Walking,Male,15,15,0,0,0,0.000169612,0,,,
15498,208031184,Walking_M,Walking,Male,6,6,0,0,0,6.78E-05,0,,,
15499,208031185,Walking_M,Walking,Male,25,25,0,0,0,0.000282687,0,,,
15500,208031186,Walking_M,Walking,Male,21,21,0,0,0,0.000237457,0,,,
15501,208031187,Walking_M,Walking,Male,8,8,0,0,0,9.05E-05,0,,,
15502,208031188,Walking_M,Walking,Male,125,125,0,0,0,0.001413436,0,,,
15503,208031189,Walking_M,Walking,Male,31,31,0,0,0,0.000350532,0,,,
15504,208031190,Walking_M,Walking,Male,60,60,0,0,0,0.000678449,0,,,
15505,208031191,Walking_M,Walking,Male,55,55,0,0,0,0.000621912,0,,,
15506,208031192,Walking_M,Walking,Male,0,0,0,0,0,0,0,,,
15507,208031193,Walking_M,Walking,Male,78,78,0,0,0,0.000881984,0,,,
15508,208041194,Walking_M,Walking,Male,177,177,0,0,0,0.002001425,0,,,
